driver_id,passenger_id,distance_to_pickup_km,estimated_pickup_time_mins,traffic_factor,base_fare,base_trip_fare,market_surge_factor,surge_fee,passenger_tip,driver_multiplier_bonus,total_passenger_payment,total_driver_earnings,effective_multiplier,compatibility_score,is_long_distance_pickup,event_awareness_score,driver_location,passenger_pickup_location,passenger_destination_location,driver_coin_multiplier,is_towards_home
e7302d39-dfb6-4b14-8e13-dd7a1e9b26b9,741171cc-6f57-49ec-a50e-29bfce42df66,15.47,101.9,2.2,30,267.45,1.31,82.36,10,0.0,359.81,359.81,1.35,19.8,True,66.0,BTM Layout,Hennur,HSR Layout,1.0,False
32cb5932-84dd-4a02-ac3a-318a0543b2c9,cf544883-06bb-419e-81dc-e20a1fd987fa,21.09,63.71,1.01,30,182.1,1.0,0.0,50,0.0,232.1,232.1,1.27,40.0,True,0.0,Yelahanka,Madiwala,Marathahalli,1.0,False
4906db75-eb8b-4bd9-a6dd-1ff9e6b21983,78faa916-940e-4f9f-9026-71c22fd593e6,8.77,27.08,1.03,30,208.65,1.48,100.61,0,52.16,309.26,361.42,1.73,77.36,True,0.0,Basavanagudi,HSR Layout,Sarvagnanagar,1.25,True
7588c992-65fa-4967-b2fe-5c6842dbdb14,26c2e4cc-c690-43fd-9f70-df96ee879b28,11.04,29.72,0.9,30,204.75,1.0,0.0,20,0.0,224.75,224.75,1.1,45.0,True,0.0,Koramangala,Malleshwaram,Bommanahalli,1.0,False
06d9d325-dfa1-4f34-8739-162d3cfe1536,d88d31ba-ba55-4bab-861c-9a40ca56ce8c,13.97,96.42,2.3,30,114.0,1.15,17.45,0,0.0,131.45,131.45,1.15,20.0,True,69.0,Marathahalli,JP Nagar,Koramangala,1.0,False
72055411-5921-4c92-99d6-73b5a99a9ff6,54d16103-0ec1-4031-a05f-9bba6fc91922,1.28,6.0,1.56,30,199.8,1.15,30.41,0,0.0,230.21,230.21,1.15,81.47,False,0.0,Hebbal,Hebbal,Krishnarajapuram,1.0,False
d7dad226-6e9d-4475-bf95-2e056b2bd8b8,e2bcfb91-d8d9-49fb-9b29-31e3930800ed,21.32,67.38,1.05,30,206.55,1.0,0.0,30,0.0,236.55,236.55,1.15,75.0,True,0.0,KR Puram,Dasarahalli,Rajarajeshwarinagar,1.0,True
00009fcf-5d6f-4d2c-ba78-4c761b9c95fb,df913b23-f913-4a92-ab94-0a31bd5ede70,29.48,78.7,0.89,30,158.25,1.0,0.0,20,0.0,178.25,178.25,1.13,70.0,True,0.0,Doddaballapur,Yeshwantpur,Basavanagudi,1.0,True
5853a3b2-8862-475b-b324-2e696b03e710,16378a8e-5d32-4503-a6a7-90c8bd492493,3.62,17.0,1.56,30,213.0,1.08,16.94,0,0.0,229.94,229.94,1.08,100.0,False,40.0,Hebbal,Byatarayanapura,CV Raman Nagar,1.0,True
21240bcd-02bb-4ebe-9c43-b7f102dcee84,627336c7-cf83-4990-8cee-b9655e72048e,10.28,41.26,1.34,30,189.45,1.0,0.0,0,0.0,189.45,189.45,1.0,75.0,True,0.0,Malleshwaram,Rajarajeshwarinagar,Bommanahalli,1.0,True
fe07818a-76fe-4cc9-840d-99d862882990,135a34bc-87c5-42b9-bdfd-9a6e7ab6417b,21.1,83.56,1.32,30,305.85,1.16,48.89,0,0.0,354.74,354.74,1.16,60.0,True,0.0,Nelamangala,Vijay Nagar,Marathahalli,1.0,True
062c123b-3271-4a46-b5ac-b161272e9710,b23a6d67-2cd0-4589-9c42-0fb0af9717ce,9.57,48.53,1.69,30,153.9,1.18,27.98,0,0.0,181.88,181.88,1.18,5.76,True,0.0,Mahalakshmi Layout,Hennur,Krishnarajapuram,1.0,False
cceb8b6f-cbcf-4bff-8889-3b940d75163a,206a376d-e340-480c-85e7-8a18f15ded53,18.58,125.34,2.25,30,169.5,1.08,14.23,10,0.0,193.73,193.73,1.14,35.0,True,0.0,Rajarajeshwarinagar,Byatarayanapura,Pulakeshinagar,1.0,True
59a364ec-d236-465c-b528-a63960cc5260,bf27e00f-b071-4bb5-b728-ef4c33903590,15.86,81.45,1.71,30,240.6,1.5,119.92,0,0.0,360.52,360.52,1.5,39.27,True,0.0,Hennur,Padmanabhanagar,Dasarahalli,1.0,False
bd19738f-fc9a-4b4c-82fa-698850f54b93,61f49228-f8d3-4680-8c52-7100c8e2e036,5.95,37.39,2.09,30,165.0,1.64,106.33,0,0.0,271.33,271.33,1.64,76.25,True,61.0,Shivajinagar,Rajaji Nagar,Madiwala,1.0,True
49d8f1cd-224f-4e93-8a7b-c2b6f7d1f8b4,406f8e09-55b6-4e69-88c1-1495cdc872f1,17.63,66.07,1.25,30,80.25,1.31,24.62,10,0.0,114.87,114.87,1.43,78.4,True,0.0,Hoskote,CV Raman Nagar,Mahadevapura,1.0,True
64d65da8-391b-4fea-9904-5d9a01194276,9dd148b9-df7f-49a8-8020-57f85dfaacfe,5.83,28.16,1.61,30,180.75,1.0,0.0,0,45.19,180.75,225.94,1.25,29.24,True,0.0,Vijay Nagar,Gandhi Nagar,Hennur,1.25,False
fd45fd7f-736f-432f-b200-a74035f04dff,45431efa-4e31-44eb-a501-a19bfc547611,19.0,149.06,2.61,30,299.7,1.08,24.36,0,74.92,324.06,398.98,1.33,10.0,True,0.0,Krishnarajapuram,Bannerghatta,Krishnarajapuram,1.25,True
5d46efef-815d-48f0-a842-447f45e49519,f1a7d4fc-9763-474e-b264-270bfb65144a,1.14,5.64,1.65,30,320.1,1.21,68.48,0,0.0,388.58,388.58,1.21,100.0,False,0.0,Mahadevapura,KR Puram,Dasarahalli,1.0,True
80fe5ec7-8388-48a9-afd3-53cef15ab531,4f6f2ab7-bada-4913-a718-2cbeef0597f7,14.89,43.33,0.97,30,140.4,1.0,0.0,50,0.0,190.4,190.4,1.36,60.0,True,0.0,Hennur,Basavanagudi,HSR Layout,1.0,False
d980bd03-95e5-4569-9a1c-ddf4d95008b5,cc08a733-17ea-4f8d-a2e2-ca9cc9d40579,6.88,29.57,1.43,30,153.15,1.08,12.0,10,0.0,175.15,175.15,1.14,55.59,True,55.0,JP Nagar,HSR Layout,Pulakeshinagar,1.0,False
23a0b6f5-b324-4b21-9b2a-4b06011a1b37,9d9d57a4-7a3f-4515-a559-e7279f1679b8,11.83,46.1,1.3,30,298.35,1.0,0.0,10,0.0,308.35,308.35,1.03,40.0,True,0.0,Shanti Nagar,Dasarahalli,Bommanahalli,1.0,False
421a0911-b4ab-4737-993b-d23505cc20bb,cccf3ed7-242c-493f-aeb3-9377e837d0c5,20.37,131.19,2.15,30,77.85,1.45,34.87,10,0.0,122.72,122.72,1.58,27.4,True,98.0,Whitefield,Gandhi Nagar,Vijay Nagar,1.0,True
d42f7fc1-2611-43dc-98bf-8385bea325de,158d541c-93a7-4043-91b1-e9531a4cdc29,6.23,19.84,1.06,30,139.65,1.0,0.0,0,0.0,139.65,139.65,1.0,53.86,True,0.0,Jayanagar,Gandhi Nagar,Padmanabhanagar,1.0,False
60044167-cfaa-4983-99d1-70fb2956e1dd,c1d1d063-a10e-4bd1-87e8-51c79dfdfc26,40.18,181.05,1.5,30,270.9,1.0,0.0,10,0.0,280.9,280.9,1.04,79.88,True,0.0,Devanahalli,Bommanahalli,Hebbal,1.0,True
d1184400-7fbb-42b6-883c-7e38ccfcb91f,7d19a6f5-cf70-498d-bf54-f7fbffb3f516,14.31,59.74,1.39,30,102.6,1.28,28.44,0,0.0,131.04,131.04,1.28,71.4,True,0.0,KR Puram,Chickpet,Govindraj Nagar,1.0,True
89648daa-6b0e-4c65-b8de-53fc77823c68,2a99813c-4b41-4712-a4e2-5638438637f9,28.27,151.44,1.79,30,361.65,1.58,208.3,0,0.0,569.95,569.95,1.58,27.87,True,31.0,Sarvagnanagar,Nelamangala,Hebbal,1.0,False
f97034fe-51fe-4b1a-ad45-b2080a9aed09,987b67b1-8546-4d52-abdf-32d6afdc112c,7.36,40.71,1.84,30,154.8,1.0,0.0,10,0.0,164.8,164.8,1.06,32.57,True,0.0,Mekhri Circle,Shanti Nagar,Hebbal,1.0,False
daa5bc6d-aefe-4816-8997-7757d7fcb777,2bb9e74d-20db-4516-a422-64d25195b5e7,14.43,56.69,1.31,30,310.05,1.49,150.88,0,0.0,460.93,460.93,1.49,48.0,True,0.0,Koramangala,Byatarayanapura,Hosur Road,1.0,False
71943162-9cfc-451b-85d4-25df30ab8751,10fe3aca-ece3-4cb1-8e62-53605814a1a4,8.7,22.9,0.88,30,638.25,1.0,0.0,0,0.0,638.25,638.25,1.0,56.5,True,0.0,Mysore Road,Bommanahalli,Ramanagaram,1.0,False
2ab01e90-8401-4307-b6aa-4eec93f3d06f,3ad3114a-9db8-45d4-ac7d-6abefad53221,20.09,135.45,2.25,30,789.3,1.82,646.06,0,0.0,1435.36,1435.36,1.82,59.8,True,17.0,Yelahanka,Jayanagar,Channapatna,1.0,True
6027aca9-fef7-4c1c-bfe8-c80de054d949,bd1064c3-a8b1-4bab-8c52-a7cf3877ad79,10.6,48.24,1.52,30,121.5,1.0,0.0,0,0.0,121.5,121.5,1.0,54.01,True,0.0,HSR Layout,Shivajinagar,Hennur,1.0,True
dc2c6b0f-f057-4d4e-8c1f-38ecb2ace947,368fccbe-9085-4d30-baa4-505cad8c4b51,1.75,14.37,2.74,30,201.6,1.21,42.21,0,0.0,243.81,243.81,1.21,51.0,False,0.0,Mahadevapura,Krishnarajapuram,Hoskote,1.0,False
493a7c85-133f-4815-b97c-8c1bca199e2c,b8b908d0-d618-4075-b270-6326eadc696b,3.79,14.99,1.32,30,501.0,1.73,365.2,50,0.0,916.2,916.2,1.83,100.0,False,54.0,Shanti Nagar,Chickpet,Anekal,1.0,False
fc1e88d2-b7d3-4518-8df8-3ea9d13d68ac,f6cd26dd-0777-4763-8ee6-2d69ccb4a12a,13.9,58.69,1.41,30,328.05,1.0,0.0,0,0.0,328.05,328.05,1.0,60.0,True,0.0,Gandhi Nagar,KR Puram,Mysore Road,1.0,True
9a4a9ca1-26ac-4224-b749-a032dd37933b,a04d60da-a89d-4dbf-8746-a1be06a9d225,56.37,226.63,1.34,30,235.5,1.36,85.26,0,0.0,320.76,320.76,1.36,52.0,True,0.0,Kanakapura,CV Raman Nagar,Vijay Nagar,1.0,True
48154955-7dbe-409f-9ab4-51182fb4fe7b,14d9f4ea-0bd1-433a-b5cb-95fb9feb182c,38.36,119.1,1.03,30,743.25,1.0,0.0,0,0.0,743.25,743.25,1.0,40.0,True,0.0,Govindraj Nagar,Ramanagaram,Indiranagar,1.0,True
89b587bb-54d3-43ef-86b5-4276f2b6ff4f,915233e8-1fc8-4bf3-9840-3c7a893d65cb,22.67,132.5,1.95,30,391.05,1.0,0.0,0,97.76,391.05,488.81,1.25,13.12,True,0.0,Yelahanka,Nelamangala,Chickpet,1.25,True
373876f0-a3f9-413e-b11f-a98671855516,c8e0a090-1857-4482-b43f-a490e9e03ae6,26.3,180.34,2.29,30,192.45,1.52,99.71,0,0.0,292.16,292.16,1.52,48.2,True,41.0,Hoskote,Bommanahalli,Mysore Road,1.0,True
1dc6c502-0988-4aa2-93e8-f4b4d32c68f4,56c5a4f4-6ec0-4e14-b10f-d18f880d08ec,12.62,60.8,1.61,30,261.15,1.91,238.05,0,0.0,499.2,499.2,1.91,72.4,True,98.0,Mahadevapura,Hosur Road,Mekhri Circle,1.0,True
0f0995b5-253b-4d1a-9b10-7940517bb361,6e191039-bc81-4218-8961-3a69002cb0e6,20.05,94.08,1.56,30,239.25,1.38,90.36,10,59.81,339.61,399.43,1.67,80.95,True,0.0,JP Nagar,Yelahanka,Indiranagar,1.25,True
13940fc4-8193-4f37-b522-a6c91cade3ff,9bd3eff8-81c8-4ff1-9d52-495de4493540,22.85,108.23,1.58,30,684.15,1.0,0.0,0,0.0,684.15,684.15,1.0,45.29,True,0.0,Govindraj Nagar,Nelamangala,Hoskote,1.0,False
fe3f6455-b62a-4237-9081-bdc593983f16,1784602f-98a1-46ab-bfa9-5c4de04bfec8,7.38,38.73,1.75,30,78.3,1.0,0.0,20,0.0,98.3,98.3,1.26,38.15,True,0.0,BTM Layout,Gandhi Nagar,Rajaji Nagar,1.0,False
167ac6ff-c868-49d8-b2d3-085cfa801c05,938c1d9f-c8ee-436f-a21c-2d4cff67ad0f,42.32,255.58,2.01,30,628.35,1.06,39.53,0,157.09,667.88,824.96,1.31,20.0,True,0.0,BTM Layout,Magadi,Mekhri Circle,1.25,False
03577217-e1b1-4be8-90f2-b9cd51d7e7fd,03096d23-83af-4bb7-ba46-5365cfe30b7d,0.69,3.92,1.9,30,210.9,1.25,53.15,0,0.0,264.05,264.05,1.25,69.66,False,0.0,Gandhi Nagar,Chickpet,Bannerghatta,1.0,False
a9236abb-4447-47c9-af7c-843e0c36e3df,c928932b-0d46-43ed-a136-2a601a3037c8,1.35,7.81,1.93,30,801.9,1.0,0.0,0,0.0,801.9,801.9,1.0,59.12,False,0.0,KR Puram,Krishnarajapuram,Magadi,1.0,False
3e5ac0fe-b849-4a4c-bd4e-14801bc47cf1,2304a434-f812-49e0-b8c4-387a5e60df55,20.49,82.6,1.34,30,544.05,1.0,0.0,0,0.0,544.05,544.05,1.0,60.0,True,0.0,Whitefield,Bannerghatta,Ramanagaram,1.0,True
e66c7774-2cbc-4acd-a160-e43d2688cc6d,ae9325bc-9dd4-4150-886f-cb0a37818f82,11.8,77.02,2.18,30,221.4,1.43,94.1,0,0.0,315.5,315.5,1.43,47.8,True,0.0,Hosur Road,Mahadevapura,Hosur Road,1.0,True
729e70e9-1f4e-4a38-a721-bb4971b7f50d,e57ab2be-55a8-4894-a13c-7512798b8ccf,48.72,244.39,1.67,30,665.4,1.0,0.0,0,0.0,665.4,665.4,1.0,24.66,True,0.0,Bannerghatta,Doddaballapur,Koramangala,1.0,False
d2c05465-09be-402d-ba98-9bbdb3ac9515,37527b87-ce36-4f5e-a9cb-911e0c3290a5,8.71,33.46,1.28,30,95.25,1.47,44.82,10,23.81,150.07,173.88,1.83,40.06,True,0.0,Chickpet,JP Nagar,Hosur Road,1.25,False
47a38739-1f81-4298-9a08-e969e392e63c,fbfc0c07-f31c-45d5-ae9c-e45d93902051,7.35,23.71,1.07,30,64.95,1.0,0.0,0,0.0,64.95,64.95,1.0,73.24,True,0.0,Mysore Road,Shanti Nagar,Chickpet,1.0,True
33c42943-9a50-4d13-92f1-aae251414b75,ed133698-0943-42f0-8a51-8680aff8e8dc,10.35,60.95,1.96,30,410.7,1.0,0.0,0,0.0,410.7,410.7,1.0,7.25,True,0.0,Mahadevapura,Hennur,Nelamangala,1.0,False
bbe80a66-89ce-4b42-b735-9406795c32eb,b905305f-90ec-45be-8879-44ab3759e48c,28.13,150.2,1.78,30,1071.0,1.0,0.0,20,0.0,1091.0,1091.0,1.02,53.19,True,0.0,Yeshwantpur,Hoskote,Kanakapura,1.0,True
0bf25a5e-8665-47ff-bca8-52dfe11706e3,fe1cb996-4945-4ba1-bb52-8b5b3d75cfdf,42.34,155.35,1.22,30,760.5,1.0,0.0,0,0.0,760.5,760.5,1.0,50.0,True,0.0,Chickpet,Ramanagaram,Hebbal,1.0,False
8378cefe-d743-41fc-a894-4fd7c2cd8988,6bf7dc8e-87e5-4c2b-897d-4249b23fa8f0,14.22,75.96,1.78,30,214.95,1.0,0.0,20,0.0,234.95,234.95,1.09,53.16,True,0.0,Bommanahalli,KR Puram,Hoskote,1.0,True
59832ca1-063f-497e-a339-128de919ed6c,87a374d1-251b-4356-a3a5-1fa962bec485,29.78,111.95,1.25,30,183.9,1.24,44.38,0,0.0,228.28,228.28,1.24,75.4,True,0.0,Doddaballapur,Mahalakshmi Layout,Indiranagar,1.0,True
10c718a1-1e34-42ac-97c1-784a639f0831,ca48a532-2260-42c2-8a2f-67f5bf94467f,10.19,74.25,2.43,30,161.4,1.03,4.95,0,0.0,166.35,166.35,1.03,30.0,True,0.0,BTM Layout,Rajarajeshwarinagar,Chickpet,1.0,True
5964237d-844c-4c20-89e8-6332a1a704ab,ab3dabc7-23d0-44df-847f-b92a6388230b,12.36,47.32,1.28,30,53.55,1.0,0.0,10,0.0,63.55,63.55,1.19,60.0,True,0.0,Hebbal,Koramangala,Madiwala,1.0,True
f2227e0b-5a64-4ec5-854b-1b63f33648d8,6acd97e5-bd24-47e8-acea-f7bed80172ff,13.97,91.81,2.19,30,129.75,1.97,125.96,0,0.0,255.71,255.71,1.97,19.4,True,13.0,Bommanahalli,Mahadevapura,Whitefield,1.0,False
a02a148c-51d7-4bc1-9276-accf512a0683,42bad91c-b670-44af-a18b-319c07d3fa17,27.99,165.83,1.97,30,487.65,1.0,0.0,0,0.0,487.65,487.65,1.0,31.52,True,0.0,Mahalakshmi Layout,Hoskote,Govindraj Nagar,1.0,True
ad3d577e-599b-443b-8b9e-fbd53df5bff0,eb91a29d-032b-4bc9-854e-00f655d73400,7.77,36.36,1.56,30,163.05,1.0,0.0,0,0.0,163.05,163.05,1.0,67.59,True,0.0,Mekhri Circle,Hennur,Malleshwaram,1.0,True
32cb5932-84dd-4a02-ac3a-318a0543b2c9,cf5abbf0-8f55-4475-906a-987bf9892add,10.14,37.84,1.24,30,578.55,1.0,0.0,0,0.0,578.55,578.55,1.0,15.0,True,0.0,Yelahanka,Mahalakshmi Layout,Magadi,1.0,False
a54cfe72-2a9d-49c5-b6b5-fcee96a9e9f9,52877ab3-6956-40e1-84d1-fef0d23b1608,5.52,20.76,1.25,30,184.2,1.29,52.57,20,0.0,256.77,256.77,1.39,85.39,True,0.0,Govindraj Nagar,Rajaji Nagar,Rajarajeshwarinagar,1.0,False
45c92a23-825a-4630-8e28-ade2e56bf3aa,f462beaf-70b5-4f67-bc85-c0f1c6f2b307,19.12,75.61,1.32,30,209.1,1.0,0.0,30,0.0,239.1,239.1,1.14,75.0,True,0.0,Whitefield,Jayanagar,CV Raman Nagar,1.0,True
3575dddd-f4e3-4fe1-9877-c1983f1603ad,c3947c65-d13b-46cf-8445-51320f29a1b7,12.65,92.86,2.45,30,362.25,1.13,45.71,0,0.0,407.96,407.96,1.13,30.0,True,0.0,Bommanahalli,Rajaji Nagar,Nelamangala,1.0,True
373876f0-a3f9-413e-b11f-a98671855516,776a88a0-4615-4c5a-8f92-82345d3dfe8a,24.4,104.54,1.43,30,177.6,1.0,0.0,0,0.0,177.6,177.6,1.0,60.0,True,0.0,Hoskote,Malleshwaram,CV Raman Nagar,1.0,True
dfd66384-1618-4051-bb8d-d6bcba0cc9cb,284a5bd9-8221-423f-8c1b-cd4c57d767ad,5.12,16.2,1.05,30,579.6,1.0,0.0,0,0.0,579.6,579.6,1.0,59.4,True,0.0,Vijay Nagar,Mekhri Circle,Anekal,1.0,False
2797a5c4-2497-47f6-bf47-a034cd02c79b,316fef8b-a5a1-45b0-a3f9-8f6c215eb07b,51.86,326.81,2.1,30,103.05,1.15,15.16,0,0.0,118.21,118.21,1.15,5.0,True,0.0,Channapatna,Chamrajpet,JP Nagar,1.0,False
0f9d518a-7d0f-4e92-9458-da4fdb485542,7e5fc222-4810-4d09-bf4e-be7f448e8d5d,5.7,33.0,1.93,30,500.1,1.54,271.28,0,125.02,771.38,896.4,1.79,65.28,True,93.0,Koramangala,Shanti Nagar,Anekal,1.25,True
822764a1-16ae-491d-a656-6a288c99c1a0,dbd1cf49-66bc-481d-b012-23ccf85487dd,12.84,56.45,1.47,30,467.55,1.22,102.96,10,0.0,580.51,580.51,1.24,63.4,True,48.0,Whitefield,Hoskote,Rajaji Nagar,1.0,True
be318520-fd2e-4796-8eeb-34a8e58ac7dc,113901f8-1807-4ab8-992f-27aaddb61a6b,23.69,163.84,2.31,30,1308.15,1.58,765.25,0,0.0,2073.4,2073.4,1.58,36.6,True,25.0,Ramanagaram,Kanakapura,Devanahalli,1.0,True
dcce61d8-5fd4-4182-8a66-4950943c6095,cfb40d68-7b4c-4868-83c2-dcc1462a2791,12.36,61.08,1.65,30,133.65,1.0,0.0,10,0.0,143.65,143.65,1.07,31.18,True,0.0,Byatarayanapura,Krishnarajapuram,Pulakeshinagar,1.0,False
00e213b9-ed87-4be7-bbbc-21d94d9b7fcf,31817b4e-76ae-4b4c-8e00-c4da0d560537,41.7,186.99,1.49,30,147.6,1.2,30.09,50,0.0,227.69,227.69,1.54,98.2,True,24.0,Ramanagaram,Chickpet,Koramangala,1.0,True
21503c6c-5d7e-47e2-b136-c10343cf93bf,a58f29fc-14fe-4964-b693-87d4b095149e,12.9,52.04,1.34,30,95.25,1.31,29.52,20,0.0,144.77,144.77,1.52,86.4,True,19.0,Yelahanka,Rajaji Nagar,Chamrajpet,1.0,True
1bf45367-f978-4484-b115-590f3d6f032c,5872e848-2c03-4171-8803-eaba2c8f5ba6,19.05,87.26,1.53,30,118.05,1.19,22.7,10,0.0,150.75,150.75,1.28,38.41,True,0.0,KR Puram,Govindraj Nagar,Gandhi Nagar,1.0,False
a64b71bd-c2d3-4bde-8abd-bea01bc3f9eb,77ff2c2f-3ecd-42eb-906e-fd63053e0fcb,30.12,195.62,2.16,30,210.45,1.38,79.19,0,0.0,289.64,289.64,1.38,59.4,True,0.0,Nelamangala,Madiwala,Hebbal,1.0,True
1abed8ad-f2da-434b-b2b8-c4d9dba06a2a,2fdd78f0-f280-4541-9b03-9967c8a1057e,5.37,37.0,2.3,30,246.6,1.23,56.05,10,0.0,312.65,312.65,1.27,74.55,True,0.0,Padmanabhanagar,Mysore Road,CV Raman Nagar,1.0,True
d3291120-210b-471a-abca-bb7ea7216d5f,57d5d99f-382a-4fb5-8c78-9e480f48d3ad,9.2,60.65,2.2,30,65.25,1.37,24.03,0,0.0,89.28,89.28,1.37,61.42,True,24.0,Byatarayanapura,Pulakeshinagar,Shivajinagar,1.0,True
ef76b4db-32bc-4bf6-b4a3-0ec8aac35936,cbea373d-098f-40ff-8703-985fae0cdaa4,11.53,53.38,1.54,30,253.35,1.37,93.51,0,0.0,346.86,346.86,1.37,91.78,True,25.0,Madiwala,Krishnarajapuram,Hoskote,1.0,True
f49a4016-cb43-479c-982e-51fbb551b7e4,98119b44-8be0-4969-9d57-ed73f68c3ed5,49.21,202.44,1.37,30,107.85,1.17,18.5,0,0.0,126.35,126.35,1.17,60.0,True,80.0,Channapatna,Govindraj Nagar,Malleshwaram,1.0,True
729e70e9-1f4e-4a38-a721-bb4971b7f50d,627f0ad5-1bcd-4519-8ec5-c15e1affa090,8.35,31.19,1.24,30,414.6,1.22,92.86,10,0.0,517.46,517.46,1.25,77.04,True,0.0,Bannerghatta,Koramangala,Anekal,1.0,False
82f4cb80-3ec9-4dd7-b127-46f759bd011a,51443056-65a2-4506-9e3b-3cc0c52229c7,23.07,113.68,1.64,30,219.15,1.25,54.23,20,54.79,293.38,348.17,1.59,71.83,True,0.0,Nelamangala,Chickpet,Bannerghatta,1.25,True
9a4a9ca1-26ac-4224-b749-a032dd37933b,77fe3449-759c-436f-a1d6-b92ed45b573b,48.98,205.48,1.4,30,170.4,1.31,53.44,0,0.0,223.84,223.84,1.31,52.0,True,0.0,Kanakapura,Koramangala,Chickpet,1.0,True
babc3251-16c3-4622-ae98-e0284ccefa9b,e3f8aedd-6760-4c2f-9fa7-e6c0895b053c,13.8,78.75,1.9,30,205.8,1.32,64.88,0,0.0,270.68,270.68,1.32,27.27,True,0.0,Hosur Road,Mahadevapura,HSR Layout,1.0,False
c4731426-1ce7-4749-8d67-da53907003a9,ee2d825e-5496-47d4-8d10-79b27529d153,5.59,22.69,1.35,30,158.1,2.0,157.82,30,39.52,345.92,385.44,2.44,63.46,True,34.0,Malleshwaram,Hebbal,Rajaji Nagar,1.25,False
4fdafb43-e826-46bb-a2e5-866202e1b006,d3f9a01e-18c3-47e3-b47d-4983c52a96c9,11.89,40.51,1.14,30,149.7,1.0,0.0,0,0.0,149.7,149.7,1.0,35.0,True,0.0,Govindraj Nagar,HSR Layout,Shanti Nagar,1.0,False
61d6f85b-0134-4ec8-aecd-318fdf38f1ae,a9da66a7-e7c0-4c91-a139-74f32dba9ea6,12.46,65.94,1.76,30,298.65,1.0,0.0,10,0.0,308.65,308.65,1.03,64.14,True,0.0,Hoskote,KR Puram,Mahalakshmi Layout,1.0,True
4a2abdda-f49d-403c-b13a-7680309f1d66,44cd9953-f436-4aef-8e76-25bcbc4c0441,53.14,248.12,1.56,30,1238.85,1.23,285.36,0,0.0,1524.21,1524.21,1.23,69.62,True,79.0,Madiwala,Channapatna,Doddaballapur,1.0,True
58899e64-d8fa-4d55-aa03-ebdf7228ff5c,4bcdeb63-63a1-4182-8154-d724ebbdeb43,9.98,56.07,1.87,30,68.4,1.19,13.29,20,0.0,101.69,101.69,1.49,22.76,True,52.0,CV Raman Nagar,Chickpet,Jayanagar,1.0,False
9659a18a-93b1-4e27-afac-4fd02b49b574,8e9f375f-91c5-4d19-88e1-dc7f9c4b8b1e,6.25,15.25,0.81,30,146.4,1.0,0.0,0,0.0,146.4,146.4,1.0,48.74,True,0.0,Vijay Nagar,Shanti Nagar,Vijay Nagar,1.0,False
edc2d7d4-bd56-45d9-92a7-74d2741b2aa8,0724fbb4-32a9-416e-afce-fe525b2648dc,10.73,39.48,1.23,30,234.3,1.0,0.0,20,0.0,254.3,254.3,1.09,45.0,True,0.0,CV Raman Nagar,Hosur Road,Krishnarajapuram,1.0,False
55cd8d8f-a1c0-493c-8ac0-4bcc1c6c7631,c46072b5-7f50-45eb-b7f2-af6024676872,55.46,309.72,1.86,30,1200.6,1.0,0.0,10,0.0,1210.6,1210.6,1.01,18.32,True,0.0,Koramangala,Channapatna,Hoskote,1.0,False
6ba384cb-d3d3-4f27-a25b-76bdd8980f63,ad772a46-81ef-475c-8818-ccd79e0dac1b,23.3,91.51,1.31,30,310.65,1.0,0.0,0,0.0,310.65,310.65,1.0,15.0,True,0.0,Gandhi Nagar,Nelamangala,Mahalakshmi Layout,1.0,False
10e34d6d-ca20-4cf1-b4c1-b51e097de928,5c2c2faa-93dc-4ec7-a13d-0ad2ea27a339,4.55,21.3,1.56,30,232.35,1.28,65.8,0,0.0,298.15,298.15,1.28,91.5,False,0.0,Hennur,Byatarayanapura,Basavanagudi,1.0,False
86cbfba2-c96c-4820-a7a3-b0c6e323a9c2,a389c800-7989-44d4-95fb-ca706ddc9103,17.43,86.43,1.65,30,789.6,1.0,0.0,0,0.0,789.6,789.6,1.0,5.8,True,0.0,Padmanabhanagar,KR Puram,Magadi,1.0,False
23bc2e64-1596-472d-9574-931b60d6ce51,0f2949e5-af2c-48cd-a8e8-22374ac148a7,3.47,8.92,0.86,30,252.45,1.0,0.0,0,0.0,252.45,252.45,1.0,85.0,False,0.0,Koramangala,Bommanahalli,Krishnarajapuram,1.0,False
e02ad6e3-6d26-47ca-9e4a-e0071e3cf92d,91dc1f6a-937f-4172-a008-512e41fb8445,42.04,248.09,1.97,30,1110.45,1.0,0.0,0,277.61,1110.45,1388.06,1.25,6.98,True,0.0,Shanti Nagar,Ramanagaram,Devanahalli,1.25,False
52e86fcb-3acb-40ea-9053-3ee312ec9f70,e88395ef-0f5a-4c4a-9ea6-fdcbae4ecb8a,10.03,46.6,1.55,30,128.1,1.0,0.0,0,0.0,128.1,128.1,1.0,57.08,True,0.0,Byatarayanapura,Rajaji Nagar,Dasarahalli,1.0,True
4726631e-cd35-4ff2-be92-e2fa9e7e8f64,0f3a7e68-1858-4528-8ffa-fff3a2dd8584,34.53,110.24,1.06,30,92.4,1.0,0.0,0,0.0,92.4,92.4,1.0,75.0,True,0.0,Magadi,Vijay Nagar,Basavanagudi,1.0,True
662c08d4-3bc5-4348-8437-56a1c4db76c7,477b64d4-1fd2-48a2-919a-02e2d5289300,16.63,96.14,1.93,30,231.3,1.0,0.0,0,0.0,231.3,231.3,1.0,9.37,True,0.0,Vijay Nagar,KR Puram,Malleshwaram,1.0,False
